Facility ID,Name,Address,City,State,Zip,Location confidence,Purpose,Operator,Tenant,Location determination,Info source 1,Info source 2,Info source 3,Info source 4,Info source 5,Info source 6,Info source 7,Info source 8,Lat,Long,Date created,Date updated,SizeRank (numeric),Power source,Number of buildings,Cooling source,Facility size (sq ft),Cooling type,Property Size (acres),Project cost,Other info,Status,Status detail,Expected date online,County,Community push-back,Community group website,Information source
323,Netrality Data Centers St. Louis - 210 North Tucker,210 N Tucker Blvd Suite 1030,St. Louis,MO,63101,High,,,,Google Maps and other sources,https://www.firstalert4.com/2025/09/15/after-st-charles-pressed-pause-city-st-louis-considering-data-center-moratorium/,,,,,,,,38.629370,-90.197300,9/17/2025,9/17/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
325,Netrality Data Centers St. Louis - 900 Walnut,900 Walnut St,St. Louis,MO,63102,High,,,,Google Maps and other sources,https://www.firstalert4.com/2025/09/15/after-st-charles-pressed-pause-city-st-louis-considering-data-center-moratorium/,,,,,,,,38.625540,-90.195300,9/17/2025,9/17/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
324,Tierpoint data center,3660 Market St,St. Louis,MO,63110,High,,,,Google Maps and other sources,https://www.youtube.com/watch?v=wYBBZEKJWlk&ab_channel=FOX2St.Louis,,,,,,,,38.631610,-90.237700,9/23/2025,9/23/2025,1,,,,,,,$25 million,"Adjacent to substation, second data center to be built in Armory parking lot. County moratorium had been in place until recently.",Proposed,,,St Charles County,,,Media Monitoring
322,TierPoint St Louis data center,1111 Olive St,St. Louis,MO,63101,High,,,,Google Maps and other sources,https://www.firstalert4.com/2025/09/15/after-st-charles-pressed-pause-city-st-louis-considering-data-center-moratorium/,,,,,,,,38.629680,-90.196300,9/17/2025,9/17/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
326,Open AI/ SoftBank data center,"NE Missouri, exact location not announced",,MO,,Low,,,,Google Maps and other sources,https://www.wfmj.com/story/53109325/lordstown-part-of-mammoth-dollar500-billion-artificial-intelligence-data-center-project,,,,,,,,40.443220,-92.606000,9/26/2025,9/26/2025,1,,,,,,,,,Unknown,,,,,,Media Monitoring
327,AVAIO Digital,East Metropolitan Center Business and Industrial Park,Brandon,MS,39042,Medium,,,,Google Maps and other sources,https://www.clarionledger.com/story/business/2025/08/19/6-billion-dollar-avaio-digital-data-center-coming-to-brandon-mississippi/85722542007/,https://buildingsandsites.com/rankinfirst/Property/Detail/13093/East-Metropolitan-Center,https://www.datacenterdynamics.com/en/news/avaio-digital-partners-breaks-ground-on-6bn-data-center-in-mississippi/,,,,,,32.265810,-90.015000,9/18/2025,9/18/2025,5,,,,,,329,$6 billion,,Approved/Permitted/Under construction,,,,,,Media Monitoring
328,"AWS ""Project Atlas""",,Madison,MS,39110,Low,,,,Google Maps and other sources,https://rbnenergy.com/i-know-places-tech-giants-may-be-the-surest-bets-for-data-center-power-demand,https://baxtel.com/data-center/aws-madison-county-mega-site-campus,https://www.clarionledger.com/story/business/2025/03/07/amazon-web-services-expanding-madison-county-ms-data-center-campus/81914950007/,https://www.datacenterdynamics.com/en/news/aws-confirmed-as-company-behind-10bn-mississippi-data-center-development/,,,,,32.494150,-90.167500,9/18/2025,9/18/2025,5,,,,,,1700,$10-16 billion,,Proposed,,,,,,Media Monitoring
329,TAC Data Centers: Project Cardinal,North of Perimeter Rd,Great Falls,MT,59401,High,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/600mw-data-center-campus-proposed-in-montana/,,,,,,,,47.529620,-111.179000,6/19/2025,6/19/2025,5,,20,,"2,000,000",,569,$1-1.5 billion,,Proposed,,,,,,Media Monitoring
330,Quantica data center,,Yellowstone County,MT,,Low,,,,Google Maps and other sources,https://finance.yahoo.com/news/northwestern-energy-signs-letter-intent-230000474.html,https://montanafreepress.org/2025/07/31/northwestern-energy-inks-power-agreement-with-an-ai-data-center-planned-for-yellowstone-county/,https://www.datacenterdynamics.com/en/news/encap-backed-quantica-launches-to-offer-powered-land-to-data-centers-in-the-us/,,,,,,46.044850,-108.273000,8/3/2025,8/3/2025,5,,,,,,,,,Proposed,,,,,,Media Monitoring
331,DartPoints data center,"100 Technology Dr, STE C",Asheville,NC,28803,High,,,,Google Maps and other sources,https://dartpoints.com/locations/north-carolina/,,,,,,,,35.488210,-82.558200,9/18/2025,9/18/2025,1,,,,"23,000",,,,,Operating,,,,,,Media Monitoring
333,Digital Reality,12899 Moores Chapel Road,Charlotte,NC,28214,High,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/digital-realty-files-to-develop-400mw-data-center-campus-in-charlotte-north-carolina/,,,,,,,,35.255706,-80.997964,6/20/2025,6/20/2025,5,,,,"3,000,000",,156,,,Proposed,,,,,,Media Monitoring
332,Digital Reality: CLT10,113 N Myers St,Charlotte,NC,28202,High,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/digital-realty-files-to-develop-400mw-data-center-campus-in-charlotte-north-carolina/,,,,,,,,35.221900,-80.835600,6/20/2025,6/20/2025,2,,,,"29,200",,,,,Unknown,,,,,,Media Monitoring
334,Project Agate/ Lyle Creek data center (Microsoft),100 Northern Dr NW,Conover,NC,28613,Medium,,Microsoft,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/microsoft-breaks-ground-on-second-data-center-campus-in-north-carolina/,,,,,,,,35.732740,-81.208800,5/27/2025,5/27/2025,1,,5,,,,157,$7.5 million,,Proposed,,,,,,Media Monitoring
335,Facebook Forest City Data Center,480 Social Circle,Forest City,NC,28043,High,,,,Google Maps only,,,,,,,,,35.316320,-81.825100,8/9/2025,8/9/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
336,DC Blox: High Point,~4156 Sheraton Ct,Greensboro,NC,27409,High,,,,Google Maps and other sources,https://www.dcblox.com/data-centers/high-point/,,,,,,,,36.052760,-79.951600,8/25/2025,8/25/2025,2,,,,"54,000",,,,,Proposed,,,,,,Media Monitoring
337,Project Pine (Microsoft),Tate Blvd,Hickory,NC,28602,Medium,,Microsoft,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/microsoft-breaks-ground-on-second-data-center-campus-in-north-carolina/,https://www.datacenterdynamics.com/en/news/microsoft-breaks-ground-on-another-north-carolina-data-center/,,,,,,,35.719450,-81.275800,5/27/2025,5/27/2025,1,,,,,,,,,Proposed,,,,,,Media Monitoring
338,T5 Data Center,335 Countryside Rd,Kings Mountain,NC,28086,High,,,,Google Maps only,,,,,,,,,35.251420,-81.397000,8/9/2025,8/9/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
339,Google Data Center,708 Lynhaven Dr,Lenoir,NC,28645,High,,Google,,Google Maps only,,,,,,,,,35.893130,-81.546100,8/9/2025,8/9/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
340,WhiteFiber Inc (division of Bit Digital),805 Island Dr,Madison,NC,27025,High,,,,Google Maps and other sources,https://www.wfmynews2.com/article/news/local/whitefiber-ai-data-center-madison-north-carolina/83-42852391-6c1e-4f7e-bc4d-4cc2173b9edf,https://www.datacenterdynamics.com/en/news/bit-digital-acquires-manufacturing-site-in-north-carolina-plans-99mw-data-center/,,,,,,,36.402710,-79.988200,6/5/2025,6/5/2025,5,,,,,,96,$45 million,,Proposed,,,,,,Media Monitoring
342,Apple Data Center,5977 Startown Rd,Maiden,NC,28650,High,,,,Google Maps only,,,,,,,,,35.587260,-81.259500,8/9/2025,8/9/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
341,Project Yoga/ Boyd Farms data center (Microsoft),1400 Zeb Haynes Rd,Maiden,NC,28650,High,,Microsoft,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/microsoft-breaks-ground-on-second-data-center-campus-in-north-carolina/,https://www.datacenterdynamics.com/en/news/microsoft-begins-acquiring-land-in-north-carolina-for-data-centers/,,,,,,,35.585540,-81.231500,5/27/2025,5/27/2025,1,,,,,,113,$3.7 million,,Proposed,,,,,,Media Monitoring
343,Project Accelerate,East John St,Matthews,NC,28105,Medium,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/project-accelerate-data-center-proposal-withdrawn/,,,,,,,,35.107379,-80.710565,10/16/2025,10/16/2025,1,,,,,,123,,,Cancelled,,,,,,
344,Tract data center,"Mooresville Technology Park, Patterson Farm Rd",Mooresville,NC,28115,High,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/tract-plans-400-acre-data-center-park-outside-charlotte-north-carolina/,https://www.charlotteobserver.com/sports/nascar-auto-racing/thatsracin/article311633422.html,https://www.datacenterdynamics.com/en/news/compass-datacenters-proposes-333-acre-campus-in-statesville-north-carolina/,,,,,,35.515750,-80.753200,8/9/2025,8/9/2025,1,,,,"1,500,000",,400,,,Suspended,,,,,,Media Monitoring
345,New Hill Digital Campus,4308 Shearon Harris Rd,New Hill,NC,27562,High,,,,Google Maps and other sources,https://indyweek.com/news/wake/developer-files-plans-for-digital-campus-in-western-wake/,https://www.newsobserver.com/news/local/counties/wake-county/article311959511.html,https://www.newsobserver.com/news/local/counties/wake-county/article311972258.html,,,,,,35.664460,-78.955800,9/6/2025,9/6/2025,1,,,,,,190,,Opposed by Protect Wake County Coalition,Proposed,,,,,,Media Monitoring
347,Project Rockforge? (Microsoft),Stover Court,Newton,NC,28658,Medium,,Microsoft,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/microsoft-breaks-ground-on-second-data-center-campus-in-north-carolina/,,,,,,,,35.626560,-81.311800,5/27/2025,5/27/2025,1,,,,,,,,,Proposed,,,,,,Media Monitoring
346,Project Star? (Microsoft),Hickory Lincolnton Hwy,Newton,NC,28658,Medium,,Microsoft,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/microsoft-begins-acquiring-land-in-north-carolina-for-data-centers/,,,,,,,,35.602780,-81.307300,5/27/2025,5/27/2025,1,,,,,,160,$6.5 million,,Unknown,,,,,,Media Monitoring
348,American Tower Edge data center,6011 Chapel Hill Rd,Raleigh,NC,27607,High,,,,Google Maps and other sources,https://www.americantower.com/us/raleigh-data-center-opening,https://www.newsobserver.com/news/business/article306929621.html,,,,,,,35.788140,-78.726500,5/26/2025,5/26/2025,2,,,,,,,,,Proposed,,,,,,Media Monitoring
349,Compass Data Center,Stamey Farm Rd,Statesville,NC,28677,High,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/compass-datacenters-proposes-333-acre-campus-in-statesville-north-carolina/,https://www.iredellfreenews.com/news-features/2025/statesville-planning-department-recommends-approval-of-rezoning-request-for-compass-data-centers-project/,https://www.iredellfreenews.com/news-features/2025/breaking-news-statesville-council-unanimously-approves-rezoning-request-for-massive-data-center/,,,,,,35.774360,-80.974900,9/16/2025,9/16/2025,1,,5,,"1,340,000",,333,,40 backup generators per building,Approved/Permitted/Under construction,,,,,,Media Monitoring
350,Aurum Capital Ventures,E. Main Ave,Bismark,ND,58501,Medium,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/company-eyes-300-acre-data-center-development-in-bismarck-north-dakota/,,,,,,,,46.811020,-100.721000,6/21/2025,6/21/2025,1,,,,,,,,,Proposed,,,,,,Media Monitoring
351,Applied Digital: Polaris Forge 1,9685 87th Ave SE,Ellendale,ND,58436,High,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/applied-digital-signs-250mw-agreement-with-coreweave-for-capacity-at-ellendale-campus-north-dakota/,https://www.datacenterdynamics.com/en/news/applied-digital-plans-280mw-ai-data-center-campus-in-north-dakota/,https://fargoinc.com/applied-digitals-high-performance-compute-expansion-in-north-dakota/,,,,,,46.012590,-98.570700,8/19/2025,8/19/2025,5,,,,,,,$7 billion,,Approved/Permitted/Under construction,,,,,,Media Monitoring
352,CoreWeave/ Applied Digital,2671 HWY 20 SE,Jamestown,ND,58401,High,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/applied-digital-signs-250mw-agreement-with-coreweave-for-capacity-at-ellendale-campus-north-dakota/,,,,,,,,47.027080,-98.679600,6/9/2025,6/9/2025,4,,,,,,,,,Unknown,,,,,,Media Monitoring
353,Applied Digital: Polaris Forge 2,"Cass County, outside Fargo",,ND,58102,High,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/applied-digital-plans-280mw-ai-data-center-campus-in-north-dakota/,https://www.inforum.com/news/fargo/despite-calls-to-postpone-decision-harwood-greenlights-3-billion-ai-center,https://www.inforum.com/news/fargo/construction-begins-on-3-billion-ai-data-center-near-fargo,,,,,,46.971810,-96.854200,9/16/2025,9/16/2025,5,,,,,,160,$3 billion,No public comment allowed at public meeting on this project,Approved/Permitted/Under construction,,,,,,Media Monitoring
354,"TierPoint Omaha, NE – Bellevue Data Center",1001 Fort Crook Rd N,Bellevue,NE,68005,High,,,,Google Maps only,,,,,,,,,41.177240,-95.924800,8/14/2025,8/14/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
1763168180527-7934,H5 data center,10917 Harry Watanabe Parkway,La Vista,NE,68128,High,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/h5-acquires-new-york-data-centers-from-yahoo-in-sale-leaseback-deal/,,,,,,,,41.180861,-96.085032,11/14/2025,,,,,,"234,500",,32,,,Operating,,,,,,Media Monitoring
356,Google Data Center,Near intersection of I-80 and Hwy 77,Lincoln,NE,68528,Medium,,Google,,Google Maps and other sources,https://www.1011now.com/2025/05/05/lincoln-google-data-center-expected-be-service-by-fall/,https://rbnenergy.com/i-know-places-tech-giants-may-be-the-surest-bets-for-data-center-power-demand,,,,,,,40.822780,-96.757400,8/14/2025,8/14/2025,1,,,,"2,000,000",,600,,,Approved/Permitted/Under construction,,,,,,Media Monitoring
355,Lincoln Data Centers,206 S 13th St Ste 605,Lincoln,NE,68508,High,,,,Google Maps only,,,,,,,,,40.812060,-96.702400,8/14/2025,8/14/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
357,TierPoint Midlands Data Center,11425 S 84th St,Papillion,NE,68046,High,,,,Google Maps only,,,,,,,,,41.134670,-96.039100,8/14/2025,8/14/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
358,Meta Data Center,14734 Friend Plz,Springfield,NE,68059,High,,Meta,,Google Maps only,,,,,,,,,41.117340,-96.142500,8/14/2025,8/14/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
359,Comcast data center,92 W Main St,Clinton,NJ,08809,High,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/comcast-to-convert-former-bank-into-data-center-in-new-jersey/,,,,,,,,40.632840,-74.919100,8/12/2025,8/12/2025,1,,,,"2,170",,,,,Proposed,,,,,,Media Monitoring
360,Data center: Joint Base McGuire-Dix-Lakehurst (2 sites),3021 McGuire Blvd,Fort Dix,NJ,08641,Medium,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/us-department-of-the-air-force-accepting-proposals-for-ai-data-centers-in-military-bases/,,,,,,,,40.016610,-74.608762,10/21/2025,10/21/2025,1,,,,,,193,,,Proposed,,,,,,Media Monitoring
1763166934482-3928,DataVerge,111 Town Square Place,Jersey City,NJ,7310,High,,DataVerge,,Google Maps and other sources,https://dataverge.com/interconnected-colocation-new-york/#,,,,,,,,40.726535,-74.033481,11/14/2025,,,,,,,,,,,Operating,,,,,,Media Monitoring
361,Comcast data center,650 Centerton Rd,Moorestown,NJ,08057,High,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/comcast-to-convert-former-bank-into-data-center-in-new-jersey/,,,,,,,,39.989390,-74.889600,8/12/2025,8/12/2025,1,,,,,,,,,Proposed,,,,,,Media Monitoring
362,GI Partners data center,492 River Rd,Nutley,NJ,07110,High,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/gi-partners-acquires-130000-sq-ft-data-center-in-nutley-new-jersey/,,,,,,,,40.821510,-74.134200,7/25/2025,7/25/2025,1,,,,"130,000",,,,,Operating,,,,,,Media Monitoring
363,Prism Capital Partners data center,Cathedral Ave & Kingsland St,Nutley,NJ,07110,High,,,,Google Maps and other sources,https://www.datacenterdynamics.com/en/news/approval-for-major-data-center-development-granted-to-prism-capital-partners-in-nutley-new-jersey/,,,,,,,,40.829400,-74.153600,7/25/2025,7/25/2025,1,,,,,,11,,,Proposed,,,,,,Media Monitoring
364,Nebius data center,Lincoln and Sheridan Aves,Vineland,NJ,08361,High,,,,Google Maps and other sources,https://www.msn.com/en-us/money/companies/massive-ai-data-center-with-major-energy-needs-under-construction-in-south-jersey/ar-AA1JwW6r,https://www.nj.com/news/2025/07/massive-ai-data-center-with-major-energy-needs-under-construction-in-south-jersey.html,https://www.silive.com/nation/2025/07/gigantic-artificial-intelligence-data-site-coming-to-northeast.html,,,,,,39.430120,-75.013100,8/1/2025,8/1/2025,5,,,,"2,600,000",,,,,Proposed,,,,,,Media Monitoring
365,bigbyte.cc Corp. data center,123 Central Ave NW,Albuquerque,NM,87102,High,,,,Google Maps only,,,,,,,,,35.084520,-106.649000,8/31/2025,8/31/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
366,Centersquare Albuquerque Data Center,400 Tijeras Ave NW,Albuquerque,NM,87102,High,,,,Google Maps only,,,,,,,,,35.086200,-106.652000,8/31/2025,8/31/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
367,H5 data center,505 Marquette Ave NW,Albuquerque,NM,87102,High,,,,Google Maps only,,,,,,,,,35.088570,-106.652000,8/31/2025,8/31/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
368,Data center,320 N Shipp St,Hobbs,NM,88240,High,,,,Google Maps and other sources,https://invest.jll.com/us/en/listings/special-purpose-facility/8-asset-switch-portfolio,,,,,,,,32.703610,-103.137000,5/27/2025,5/27/2025,1,,,,"43,000",,,,,Unknown,,,,,,Media Monitoring
369,Aerospace Data Facility Southwest,12400 NASA Rd,Las Cruces,NM,88012,High,,,,Google Maps only,,,,,,,,,32.495510,-106.614000,8/31/2025,8/31/2025,1,,,,,,,,,Operating,,,,,,Media Monitoring
