subbasin,huc8,area_m2,huc8_id,pca_name,internal_mwh,colocation_mwh,hyperscale_mwh,total_mwh,scarcity_factor,plant_state,lat,lon,primary_fuel,co2_tons,water_intensity_m3_per_mwh,carbon_intensity_tons_per_mwh,water_footprint,carbon_footprint
Green,7090007.0,2923641966.92,7090007,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781675,6753524.780382926,20351135.640264146,0.4712227412465555,IL,41.660278,-89.249722,WND,0.0,0.0038,0.0,9589917.923885746,0.0
Green,7090007.0,2923641966.92,7090007,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781675,6753524.780382926,20351135.640264146,0.4712227412465555,IL,41.451494,-90.148547,WND,205.104,0.0038,0.026856619091266205,9589917.923885746,546562.6979652662
Green,7090007.0,2923641966.92,7090007,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781675,6753524.780382926,20351135.640264146,0.4712227412465555,IL,41.7194,-89.0492,WND,0.0,0.0038,0.0,9589917.923885746,0.0
Des Moines Headwaters,7100001.0,3227622810.89,7100001,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.737590553731116,MN,43.977875,-95.767356,SUN,0.0,0.0076,0.0,7959703.387757772,0.0
Des Moines Headwaters,7100001.0,3227622810.89,7100001,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.737590553731116,MN,43.674186,-95.1706,DFO,19.748,2.06260616038318,0.858608695652174,7959703.387757772,9265669.83398798
Des Moines Headwaters,7100001.0,3227622810.89,7100001,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.737590553731116,MN,43.675,-95.156666,WND,0.0,0.0038,0.0,7959703.387757772,0.0
Des Moines Headwaters,7100001.0,3227622810.89,7100001,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.737590553731116,MN,43.978197,-95.850781,SUN,0.0,0.0076,0.0,7959703.387757772,0.0
Des Moines Headwaters,7100001.0,3227622810.89,7100001,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.737590553731116,MN,44.1238,-96.0784,WND,0.0,0.0038,0.0,7959703.387757772,0.0
Des Moines Headwaters,7100001.0,3227622810.89,7100001,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.737590553731116,MN,44.0667,-96.0667,WND,0.0,0.0038,0.0,7959703.387757772,0.0
Des Moines Headwaters,7100001.0,3227622810.89,7100001,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.737590553731116,MN,43.651389,-95.3825,WND,0.0,0.0038,0.0,7959703.387757772,0.0
Des Moines Headwaters,7100001.0,3227622810.89,7100001,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.737590553731116,MN,43.980278,-95.767222,SUN,0.0,0.0076,0.0,7959703.387757772,0.0
Des Moines Headwaters,7100001.0,3227622810.89,7100001,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.737590553731116,MN,43.983462,-96.011809,WND,0.0,0.0038,0.0,7959703.387757772,0.0
Des Moines Headwaters,7100001.0,3227622810.89,7100001,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.737590553731116,MN,43.86811,-95.114444,DFO,88.745,2.06260616038318,1.044058823529412,7959703.387757772,11266953.613528728
Des Moines Headwaters,7100001.0,3227622810.89,7100001,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.737590553731116,MN,43.9578,-95.1306,WND,0.0,0.0038,0.0,7959703.387757772,0.0
Des Moines Headwaters,7100001.0,3227622810.89,7100001,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.737590553731116,MN,43.63349,-95.609234,WND,104.559,0.0038,0.007842119876678936,7959703.387757772,84628.18271444274
Upper Des Moines,7100002.0,2786657880.93,7100002,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.3191026559631002,IA,43.0475,-94.9228,WND,0.0,0.0038,0.0,3443594.1171745523,0.0
Upper Des Moines,7100002.0,2786657880.93,7100002,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.3191026559631002,IA,43.4028,-94.8433,NG,21.814,0.797026152611596,0.5073023255813953,3443594.1171745523,5474549.5575037515
Upper Des Moines,7100002.0,2786657880.93,7100002,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.3191026559631002,IA,43.2397,-94.7498,DFO,41.545,2.06260616038318,0.9661627906976744,3443594.1171745523,10426339.110960547
Upper Des Moines,7100002.0,2786657880.93,7100002,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.3191026559631002,IA,43.385347,-94.815655,WND,0.0,0.0038,0.0,3443594.1171745523,0.0
Upper Des Moines,7100002.0,2786657880.93,7100002,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.3191026559631002,IA,43.445,-94.980278,WND,0.0,0.0038,0.0,3443594.1171745523,0.0
Upper Des Moines,7100002.0,2786657880.93,7100002,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.3191026559631002,IA,42.961151,-94.445574,DFO,42.201,2.06260616038318,1.2788181818181819,3443594.1171745523,13800357.613927782
Upper Des Moines,7100002.0,2786657880.93,7100002,Southwest Power Pool,1842675.628158212,1019738.1534398579,1037947.4385537026,3900361.2201517723,0.3191026559631002,IA,43.0475,-94.9228,WND,0.0,0.0038,0.0,1244615.6245659087,0.0
Upper Des Moines,7100002.0,2786657880.93,7100002,Southwest Power Pool,1842675.628158212,1019738.1534398579,1037947.4385537026,3900361.2201517723,0.3191026559631002,IA,43.4028,-94.8433,NG,21.814,0.797026152611596,0.5073023255813953,1244615.6245659087,1978662.3175904828
Upper Des Moines,7100002.0,2786657880.93,7100002,Southwest Power Pool,1842675.628158212,1019738.1534398579,1037947.4385537026,3900361.2201517723,0.3191026559631002,IA,43.2397,-94.7498,DFO,41.545,2.06260616038318,0.9661627906976744,1244615.6245659087,3768383.881190823
Upper Des Moines,7100002.0,2786657880.93,7100002,Southwest Power Pool,1842675.628158212,1019738.1534398579,1037947.4385537026,3900361.2201517723,0.3191026559631002,IA,43.385347,-94.815655,WND,0.0,0.0038,0.0,1244615.6245659087,0.0
Upper Des Moines,7100002.0,2786657880.93,7100002,Southwest Power Pool,1842675.628158212,1019738.1534398579,1037947.4385537026,3900361.2201517723,0.3191026559631002,IA,43.445,-94.980278,WND,0.0,0.0038,0.0,1244615.6245659087,0.0
Upper Des Moines,7100002.0,2786657880.93,7100002,Southwest Power Pool,1842675.628158212,1019738.1534398579,1037947.4385537026,3900361.2201517723,0.3191026559631002,IA,42.961151,-94.445574,DFO,42.201,2.06260616038318,1.2788181818181819,1244615.6245659087,4987852.843988635
East Fork Des Moines,7100003.0,3383483523.25,7100003,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.6051025814730169,IA,43.0733,-94.2392,DFO,95.543,2.06260616038318,0.8765332428142861,6529960.34632996,9459102.461410562
East Fork Des Moines,7100003.0,3383483523.25,7100003,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.6051025814730169,IA,43.3192,-93.8836,WND,0.0,0.0038,0.0,6529960.34632996,0.0
East Fork Des Moines,7100003.0,3383483523.25,7100003,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.6051025814730169,IA,43.273731,-93.800002,WND,0.0,0.0038,0.0,6529960.34632996,0.0
East Fork Des Moines,7100003.0,3383483523.25,7100003,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.6051025814730169,IA,43.2125,-93.8311,WND,0.0,0.0038,0.0,6529960.34632996,0.0
East Fork Des Moines,7100003.0,3383483523.25,7100003,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.6051025814730169,IA,43.315,-93.77,WND,0.0,0.0038,0.0,6529960.34632996,0.0
East Fork Des Moines,7100003.0,3383483523.25,7100003,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.6051025814730169,MN,43.6848,-94.8799,WND,0.0,0.0038,0.0,6529960.34632996,0.0
Middle Des Moines,7100004.0,4468893260.18,7100004,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.16690186836416004,IA,42.104562,-94.148925,WND,0.0,0.0038,0.0,1801120.3645723462,0.0
Middle Des Moines,7100004.0,4468893260.18,7100004,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.16690186836416004,IA,42.106964,-94.164636,WND,0.0,0.0038,0.0,1801120.3645723462,0.0
Middle Des Moines,7100004.0,4468893260.18,7100004,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.16690186836416004,IA,42.260162,-94.069243,DFO,3.769,2.06260616038318,0.6281666666666667,1801120.3645723462,6778856.263072343
Middle Des Moines,7100004.0,4468893260.18,7100004,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.16690186836416004,IA,42.334722,-94.170833,WND,0.0,0.0038,0.0,1801120.3645723462,0.0
Middle Des Moines,7100004.0,4468893260.18,7100004,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.16690186836416004,IA,42.0372,-94.0462,DFO,37.529,2.06260616038318,1.3403214285714287,1801120.3645723462,14464069.478272485
Middle Des Moines,7100004.0,4468893260.18,7100004,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.16690186836416004,IA,42.006111,-94.237778,WND,0.0,0.0038,0.0,1801120.3645723462,0.0
Middle Des Moines,7100004.0,4468893260.18,7100004,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.16690186836416004,IA,41.6722,-93.6769,NG,6505.296,0.797026152611596,1.408682546556951,1801120.3645723462,15201788.012854792
Middle Des Moines,7100004.0,4468893260.18,7100004,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.16690186836416004,IA,42.730291,-94.664394,DFO,1.475,2.06260616038318,1.475,1801120.3645723462,15917452.355582446
Boone,7100005.0,2352855392.94,7100005,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.551260192223303,IA,43.034722,-94.140556,WND,0.0,0.0038,0.0,5948920.57304654,0.0
Boone,7100005.0,2352855392.94,7100005,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.551260192223303,IA,42.471022,-93.81499,DFO,242.96,2.06260616038318,1.1968472906403942,5948920.57304654,12915769.30554333
Boone,7100005.0,2352855392.94,7100005,Southwest Power Pool,1842675.628158212,1019738.1534398579,1037947.4385537026,3900361.2201517723,0.551260192223303,IA,43.034722,-94.140556,WND,0.0,0.0038,0.0,2150113.8759611826,0.0
Boone,7100005.0,2352855392.94,7100005,Southwest Power Pool,1842675.628158212,1019738.1534398579,1037947.4385537026,3900361.2201517723,0.551260192223303,IA,42.471022,-93.81499,DFO,242.96,2.06260616038318,1.1968472906403942,2150113.8759611826,4668136.758857511
North Raccoon,7100006.0,6399535825.22,7100006,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.39483364286420586,IA,42.6736,-95.3026,DFO,16.471,2.06260616038318,1.830111111111111,4260844.5414725775,19749631.468836043
North Raccoon,7100006.0,6399535825.22,7100006,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.39483364286420586,IA,42.282807,-94.288965,DFO,4.671,2.06260616038318,1.16775,4260844.5414725775,12601766.093716204
North Raccoon,7100006.0,6399535825.22,7100006,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.39483364286420586,IA,42.0296,-94.3699,DFO,11.882,2.06260616038318,0.9901666666666666,4260844.5414725775,10685376.77339156
North Raccoon,7100006.0,6399535825.22,7100006,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.39483364286420586,IA,42.0822,-94.365,WND,0.0,0.0038,0.0,4260844.5414725775,0.0
North Raccoon,7100006.0,6399535825.22,7100006,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.39483364286420586,IA,42.098889,-94.269167,WND,0.0,0.0038,0.0,4260844.5414725775,0.0
North Raccoon,7100006.0,6399535825.22,7100006,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.39483364286420586,IA,42.8486,-94.8506,DFO,80.139,2.06260616038318,0.8177532423800243,4260844.5414725775,8824778.490987865
North Raccoon,7100006.0,6399535825.22,7100006,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.39483364286420586,IA,42.568056,-94.658056,WND,0.0,0.0038,0.0,4260844.5414725775,0.0
North Raccoon,7100006.0,6399535825.22,7100006,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.39483364286420586,IA,42.5842,-94.7467,WND,0.0,0.0038,0.0,4260844.5414725775,0.0
South Raccoon,7100007.0,2944481507.18,7100007,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.5671230762159559,IA,41.94143,-94.8861,WND,0.0,0.0038,0.0,6120104.77655514,0.0
South Raccoon,7100007.0,2944481507.18,7100007,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.5671230762159559,IA,42.1622,-94.93,WND,0.0,0.0038,0.0,6120104.77655514,0.0
South Raccoon,7100007.0,2944481507.18,7100007,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.5671230762159559,IA,41.871043,-94.680777,DFO,64.161,2.06260616038318,0.9036633286855115,6120104.77655514,9751876.596500792
South Raccoon,7100007.0,2944481507.18,7100007,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.5671230762159559,IA,41.694673,-94.367571,DFO,69.57,2.06260616038318,0.8919230769230768,6120104.77655514,9625181.750350896
South Raccoon,7100007.0,2944481507.18,7100007,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.5671230762159559,IA,41.503889,-94.3172,DFO,2.048,2.06260616038318,0.6824391869376875,6120104.77655514,7364537.792313941
South Raccoon,7100007.0,2944481507.18,7100007,Southwest Power Pool,1842675.628158212,1019738.1534398579,1037947.4385537026,3900361.2201517723,0.5671230762159559,IA,41.94143,-94.8861,WND,0.0,0.0038,0.0,2211984.8535258924,0.0
South Raccoon,7100007.0,2944481507.18,7100007,Southwest Power Pool,1842675.628158212,1019738.1534398579,1037947.4385537026,3900361.2201517723,0.5671230762159559,IA,42.1622,-94.93,WND,0.0,0.0038,0.0,2211984.8535258924,0.0
South Raccoon,7100007.0,2944481507.18,7100007,Southwest Power Pool,1842675.628158212,1019738.1534398579,1037947.4385537026,3900361.2201517723,0.5671230762159559,IA,41.871043,-94.680777,DFO,64.161,2.06260616038318,0.9036633286855115,2211984.8535258924,3524613.4032782335
South Raccoon,7100007.0,2944481507.18,7100007,Southwest Power Pool,1842675.628158212,1019738.1534398579,1037947.4385537026,3900361.2201517723,0.5671230762159559,IA,41.694673,-94.367571,DFO,69.57,2.06260616038318,0.8919230769230768,2211984.8535258924,3478822.180589215
South Raccoon,7100007.0,2944481507.18,7100007,Southwest Power Pool,1842675.628158212,1019738.1534398579,1037947.4385537026,3900361.2201517723,0.5671230762159559,IA,41.503889,-94.3172,DFO,2.048,2.06260616038318,0.6824391869376875,2211984.8535258924,2661759.339843662
Lake Red Rock,7100008.0,6326280533.5,7100008,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.11488384523658657,IA,41.6014,-93.5765,DFO,5.9,2.06260616038318,0.7375,1239768.225748796,7958726.177791223
Lake Red Rock,7100008.0,6326280533.5,7100008,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.11488384523658657,IA,41.404231,-94.261358,WND,0.0,0.0038,0.0,1239768.225748796,0.0
Lake Red Rock,7100008.0,6326280533.5,7100008,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.11488384523658657,IA,41.624438,-93.584515,SUB,16472.941,1.847267247914201,0.6218081307564547,1239768.225748796,6710238.166528574
Lake Red Rock,7100008.0,6326280533.5,7100008,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.11488384523658657,IA,41.573415,-93.557743,OBG,15.319,1.93755189619717,0.0010698372791396048,1239768.225748796,11545.14163995296
Lake Red Rock,7100008.0,6326280533.5,7100008,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.11488384523658657,IA,41.496111,-94.327222,DFO,10.324,2.06260616038318,1.0324,1239768.225748796,11141137.499595469
Lake Red Rock,7100008.0,6326280533.5,7100008,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.11488384523658657,IA,41.5563,-93.5283,NG,280128.078,0.2477118865031226,0.43842077602559204,1239768.225748796,4731214.789210063
Lake Red Rock,7100008.0,6326280533.5,7100008,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.11488384523658657,IA,41.359491,-93.563268,DFO,621.699,2.06260616038318,13.227638297872339,1239768.225748796,142745967.71746483
Lake Red Rock,7100008.0,6326280533.5,7100008,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.11488384523658657,IA,41.209167,-94.103611,WND,0.0,0.0038,0.0,1239768.225748796,0.0
Lake Red Rock,7100008.0,6326280533.5,7100008,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.11488384523658657,IA,41.39,-94.445833,WND,0.0,0.0038,0.0,1239768.225748796,0.0
Lake Red Rock,7100008.0,6326280533.5,7100008,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.11488384523658657,IA,41.598889,-93.355,LFG,0.0,1.93755189619717,0.0,1239768.225748796,0.0
Lake Red Rock,7100008.0,6326280533.5,7100008,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.11488384523658657,IA,41.881,-93.623056,WND,0.0,0.0038,0.0,1239768.225748796,0.0
Lake Red Rock,7100008.0,6326280533.5,7100008,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.11488384523658657,IA,41.454241,-94.575056,WND,0.0,0.0038,0.0,1239768.225748796,0.0
Lake Red Rock,7100008.0,6326280533.5,7100008,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.11488384523658657,IA,41.5572,-93.5242,NG,12686.298,0.797026152611596,0.9855731821006837,1239768.225748796,10635806.216289772
Lake Red Rock,7100008.0,6326280533.5,7100008,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.11488384523658657,IA,41.469985,-94.339357,WND,0.0,0.0038,0.0,1239768.225748796,0.0
Lake Red Rock,7100008.0,6326280533.5,7100008,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.11488384523658657,IA,41.3372,-94.0126,DFO,76.236,2.06260616038318,1.466076923076923,1239768.225748796,15821159.032336159
Lake Red Rock,7100008.0,6326280533.5,7100008,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.11488384523658657,IA,41.3931,-94.4447,WND,0.0,0.0038,0.0,1239768.225748796,0.0
Lower Des Moines,7100009.0,5546966178.73,7100009,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.1,IA,41.1386,-92.6467,NG,25649.602,0.797026152611596,0.32723605075046786,1079149.3122428777,3531365.591084428
Lower Des Moines,7100009.0,5546966178.73,7100009,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.1,IA,41.315962,-93.060973,DFO,58.504,2.06260616038318,0.8478840579710145,1079149.3122428777,9149934.980211206
Lower Des Moines,7100009.0,5546966178.73,7100009,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.1,IA,41.0961,-92.555833,SUB,4454650.02,1.821707872546938,1.1924248492487934,1079149.3122428777,12868044.559681525
Lower Des Moines,7100009.0,5546966178.73,7100009,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.1,IA,41.016346,-92.414873,WAT,0.0,191.6427835051546,0.0,1079149.3122428777,0.0
Lower Des Moines,7100009.0,5546966178.73,7100009,"Associated Electric Cooperative, Inc.",33689.491674296776,6205.711663473685,6316.120266399319,46211.32360416978,0.1,IA,41.1386,-92.6467,NG,25649.602,0.797026152611596,0.32723605075046786,4621.132360416978,15122.011036180396
Lower Des Moines,7100009.0,5546966178.73,7100009,"Associated Electric Cooperative, Inc.",33689.491674296776,6205.711663473685,6316.120266399319,46211.32360416978,0.1,IA,41.315962,-93.060973,DFO,58.504,2.06260616038318,0.8478840579710145,4621.132360416978,39181.8445817152
Lower Des Moines,7100009.0,5546966178.73,7100009,"Associated Electric Cooperative, Inc.",33689.491674296776,6205.711663473685,6316.120266399319,46211.32360416978,0.1,IA,41.0961,-92.555833,SUB,4454650.02,1.821707872546938,1.1924248492487934,4621.132360416978,55103.530582289364
Lower Des Moines,7100009.0,5546966178.73,7100009,"Associated Electric Cooperative, Inc.",33689.491674296776,6205.711663473685,6316.120266399319,46211.32360416978,0.1,IA,41.016346,-92.414873,WAT,0.0,191.6427835051546,0.0,4621.132360416978,0.0
Bear-Wyaconda,7110001.0,4470995753.85,7110001,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.1,IA,40.7031,-92.4253,NG,104.111,0.797026152611596,0.7947283247584006,1079149.3122428777,8576305.250829624
Bear-Wyaconda,7110001.0,4470995753.85,7110001,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.1,MO,40.4225,-91.7206,NG,2.156,0.797026152611596,2.151696606786427,1079149.3122428777,23220019.133689065
Bear-Wyaconda,7110001.0,4470995753.85,7110001,"Associated Electric Cooperative, Inc.",33689.491674296776,6205.711663473685,6316.120266399319,46211.32360416978,0.1,IA,40.7031,-92.4253,NG,104.111,0.797026152611596,0.7947283247584006,4621.132360416978,36725.447792810184
Bear-Wyaconda,7110001.0,4470995753.85,7110001,"Associated Electric Cooperative, Inc.",33689.491674296776,6205.711663473685,6316.120266399319,46211.32360416978,0.1,MO,40.4225,-91.7206,NG,2.156,0.797026152611596,2.151696606786427,4621.132360416978,99432.74819420165
North Fabius,7110002.0,2371958765.1,7110002,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.44646175697238566,,,,,,,,4817988.979794968,
North Fabius,7110002.0,2371958765.1,7110002,"Associated Electric Cooperative, Inc.",33689.491674296776,6205.711663473685,6316.120266399319,46211.32360416978,0.44646175697238566,,,,,,,,20631.58872833712,
South Fabius,7110003.0,1605276709.91,7110003,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.17979025396686635,,,,,,,,1940205.2891631613,
South Fabius,7110003.0,1605276709.91,7110003,"Associated Electric Cooperative, Inc.",33689.491674296776,6205.711663473685,6316.120266399319,46211.32360416978,0.17979025396686635,,,,,,,,8308.34560693873,
The Sny,7110004.0,5146745894.42,7110004,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.1,IL,39.6189,-90.8461,WND,0.0,0.0038,0.0,1079149.3122428777,0.0
The Sny,7110004.0,5146745894.42,7110004,"Associated Electric Cooperative, Inc.",33689.491674296776,6205.711663473685,6316.120266399319,46211.32360416978,0.1,IL,39.6189,-90.8461,WND,0.0,0.0038,0.0,4621.132360416978,0.0
North Fork Salt,7110005.0,2314544788.23,7110005,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.42585357732788837,MO,39.694755,-92.047014,DFO,7.785,2.06260616038318,0.973125,4595595.950895598,10501471.744763503
North Fork Salt,7110005.0,2314544788.23,7110005,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.42585357732788837,MO,39.694784,-92.04674,DFO,33.514,2.06260616038318,0.8819473684210527,4595595.950895598,9517528.96065995
North Fork Salt,7110005.0,2314544788.23,7110005,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463252,2788402.310736319,2838194.9652292063,10791493.122428777,0.42585357732788837,MO,39.69755,-92.053456,DFO,25.894,2.06260616038318,1.1769999999999998,4595595.950895598,12701587.405098667
North Fork Salt,7110005.0,2314544788.23,7110005,"Associated Electric Cooperative, Inc.",33689.491674296776,6205.711663473685,6316.120266399319,46211.32360416978,0.42585357732788837,MO,39.694755,-92.047014,DFO,7.785,2.06260616038318,0.973125,19679.25746989239,44969.39428230772
North Fork Salt,7110005.0,2314544788.23,7110005,"Associated Electric Cooperative, Inc.",33689.491674296776,6205.711663473685,6316.120266399319,46211.32360416978,0.42585357732788837,MO,39.694784,-92.04674,DFO,33.514,2.06260616038318,0.8819473684210527,19679.25746989239,40755.95524395122
